soliloquies	negative:-9.630102784785171	positive:-9.224637676677007
captures	negative:-9.224867671256721	positive:-8.12625538258861
responsibility	negative:-9.630267072025351	positive:-8.24397271090546
Mrs.	negative:-8.714206296953181	positive:-7.838737559599282
Broadway	negative:-9.224900523307513	positive:-8.020927718981577
organized	negative:-10.323217104657997	positive:-9.224604815989887
walkways	negative:-10.323184242891017	positive:-9.630037062331072
clichés	negative:-7.4905622454797145	positive:-8.93748122841604
Barber	negative:-10.323184242891017	positive:-9.630037062331072
villain	negative:-7.279844148973224	positive:-7.433994828800482
music	negative:-6.415653269214249	positive:-5.82786660431213
serves	negative:-8.021059116393236	positive:-8.377734060331969
set	negative:-6.395032431788801	positive:-6.1679749811534546
Both	negative:-8.37816098272068	positive:-7.188576915846844
obsession	negative:-8.531720490696776	positive:-8.531720490696776
God	negative:-7.616316385594437	positive:-7.146312756348701
Cariou	negative:-10.323184242891017	positive:-9.630037062331072
Attend	negative:-10.323184242891017	positive:-9.630037062331072
same	negative:-5.714875830731382	positive:-5.629515981780226
history	negative:-6.957956598071271	positive:-6.714334515413521
subtle	negative:-8.244728084769317	positive:-7.105293801580952
contemporary	negative:-9.630267072025351	positive:-8.24397271090546
changes	negative:-7.68491529778542	positive:-7.759023269939141
songs	negative:-7.759384405221058	positive:-7.105457937814394
deal	negative:-7.616546123530103	positive:-6.890609120147166
practical	negative:-10.323249965345116	positive:-8.936955604225226
vehicle	negative:-7.925913159077909	positive:-7.925913159077909
failures	negative:-9.22470339481195	positive:-8.937021322360168
bar	negative:-8.531819043611558	positive:-8.126353935503392
someone	negative:-6.009566382471965	positive:-6.49841309951918
grave	negative:-8.937119891465406	positive:-8.531654783357242
Overtures	negative:-10.323184242891017	positive:-9.630037062331072
suggest	negative:-7.83903314066454	positive:-7.684882460837282
musical	negative:-8.021847138498632	positive:-6.890445027007533
moves	negative:-8.244498248772706	positive:-7.433568032556376
served	negative:-8.531720490696776	positive:-8.531720490696776
bridges	negative:-10.323184242891017	positive:-9.630037062331072
naturally	negative:-9.224966224171503	positive:-7.838671863051612
reprise	negative:-10.323184242891017	positive:-9.630037062331072
baritone	negative:-10.323184242891017	positive:-9.630037062331072
crimes	negative:-8.531621928068358	positive:-9.224769108628303
duets	negative:-10.323217104657997	positive:-9.224604815989887
unique	negative:-8.022109674598855	positive:-6.661133121463254
Here	negative:-7.551745040442813	positive:-7.2332913093242786
seek	negative:-8.377536957739432	positive:-8.937152745674855
loses	negative:-8.377799752563886	positive:-7.838803251831199
Sweeneys	negative:-10.323184242891017	positive:-9.630037062331072
voice	negative:-6.923727048491836	positive:-7.066827892132509
guilt	negative:-9.63020136036808	positive:-8.531589071699969
Len	negative:-10.323184242891017	positive:-9.630037062331072
misery	negative:-9.224637676677007	positive:-9.630102784785171
Miserables	negative:-9.630069924098052	positive:-9.630069924098052
patter	negative:-10.323184242891017	positive:-9.630037062331072
vengeful	negative:-10.323184242891017	positive:-9.630037062331072
Fleet	negative:-10.323184242891017	positive:-9.630037062331072
Street	negative:-8.244235514362838	positive:-8.02109196304863
solo	negative:-9.224736252259914	positive:-8.713910628493924
funny	negative:-5.73435413373045	positive:-5.765125792397204
CGI	negative:-8.021157653122883	positive:-8.021157653122883
horror	negative:-6.009697315369042	positive:-6.415162423477206
wo	negative:-6.714990188649481	positive:-6.434087803183079
horrible	negative:-6.3740742961491295	positive:-7.552729292490776
happened	negative:-6.769773180316462	positive:-7.029284375801547
guy	negative:-5.82786660431213	positive:-6.415653269214249
qualities	negative:-8.531819043611558	positive:-8.126353935503392
Vs.	negative:-9.630037062331072	positive:-10.323184242891017
IV	negative:-9.224604815989887	positive:-10.323217104657997
incredible	negative:-7.926471313898276	positive:-6.992162076521442
redeeming	negative:-7.490529402060711	positive:-9.225130457448818
Mall	negative:-9.224604815989887	positive:-10.323217104657997
Eater	negative:-9.630037062331072	positive:-10.323184242891017
Wow	negative:-7.490595087820063	positive:-8.714370519442179
Chopping	negative:-9.224604815989887	positive:-10.323217104657997
PG-13	negative:-8.937054179808134	positive:-8.937054179808134
want	negative:-5.567593912227122	positive:-5.8638597283702945
Check	negative:-9.630234216736469	positive:-8.3774712482411
Komodo	negative:-9.630037062331072	positive:-10.323184242891017
rated	negative:-7.758694851925745	positive:-8.937349848267392
laugh	negative:-6.475334360885444	positive:-7.067385424574021
Ghoulies	negative:-9.224604815989887	positive:-10.323217104657997
Wynorski	negative:-9.224604815989887	positive:-10.323217104657997
smart	negative:-7.838836096328928	positive:-8.244301204437091
crap	negative:-6.66119874472016	positive:-7.839853741061805
Jim	negative:-7.615922426298468	positive:-7.839065977612678
Cobra	negative:-9.630037062331072	positive:-10.323184242891017
named	negative:-7.433929179694927	positive:-7.379861958424652
terrible	negative:-6.091539378988694	positive:-8.128421306249733
expect	negative:-6.828810453264077	positive:-6.769969953241143
tried	negative:-7.105490761828445	positive:-7.6853092570813875
mean	negative:-6.434022255201934	positive:-6.770494491823147
blockbuster	negative:-8.020993419845567	positive:-8.714140600405512
rely	negative:-8.937054179808134	positive:-8.937054179808134
laughed	negative:-7.4908577877197775	positive:-7.7591217743144565
Bone	negative:-9.630069924098052	positive:-9.630069924098052
gore	negative:-7.1890692922292905	positive:-7.233521054800124
guess	negative:-6.6617891603242825	positive:-6.924153424791774
ai	negative:-8.126353935503392	positive:-8.531819043611558
poor	negative:-5.908312089491646	positive:-6.613580630583936
naked	negative:-7.433502355425129	positive:-8.53211464409324
stale	negative:-8.377438391872712	positive:-10.323348540928025
teen	negative:-8.021157653122883	positive:-8.021157653122883
development	negative:-7.188872370767497	positive:-7.551777864456866
Talley.	negative:-9.630037062331072	positive:-10.323184242891017
downfall	negative:-8.936988463832558	positive:-9.630135644392501
Apart	negative:-8.12625538258861	positive:-9.224867671256721
only-thinking-about-sex	negative:-9.630037062331072	positive:-10.323184242891017
minors	negative:-9.630037062331072	positive:-10.323184242891017
pledging	negative:-9.630037062331072	positive:-10.323184242891017
bad	negative:-4.804866380804664	positive:-5.8234359617992375
So	negative:-5.774159183520018	positive:-6.30268438438541
plot.	negative:-9.224670536284338	positive:-9.224670536284338
length	negative:-8.12648532428298	positive:-8.021124808625153
stereotyping	negative:-8.936955604225226	positive:-10.323249965345116
Olympiad	negative:-9.630037062331072	positive:-10.323184242891017
explicitly	negative:-9.630037062331072	positive:-10.323184242891017
beta	negative:-9.224604815989887	positive:-10.323217104657997
series.	negative:-9.224670536284338	positive:-9.224670536284338
objects	negative:-9.630037062331072	positive:-10.323184242891017
18+	negative:-9.224604815989887	positive:-10.323217104657997
structure	negative:-8.714107750513092	positive:-8.126321085610973
Greek	negative:-8.020927718981577	positive:-9.224900523307513
disliked	negative:-8.937021322360168	positive:-9.22470339481195
house	negative:-6.741831867997819	positive:-6.828843244987448
perhaps	negative:-6.890970030300862	positive:-7.066860696764526
females	negative:-9.224637676677007	positive:-9.630102784785171
deeply	negative:-7.758990432991004	positive:-7.758990432991004
countries	negative:-8.937317000533062	positive:-7.838704711864952
part	negative:-5.685735996734326	positive:-5.620596694563365
Each	negative:-8.53191758681462	positive:-7.838770406254675
appreciated.	negative:-9.630037062331072	positive:-10.323184242891017
objects.	negative:-9.630037062331072	positive:-10.323184242891017
25	negative:-8.377569810869517	positive:-8.714042047490729
exactly	negative:-6.957628600167517	positive:-7.029087564149662
treat	negative:-8.937218450855731	positive:-8.126288234639404
general	negative:-7.433896353525903	positive:-7.433896353525903
starters	negative:-8.936955604225226	positive:-10.323249965345116
geeks	negative:-9.224670536284338	positive:-9.224670536284338
displaying	negative:-8.377438391872712	positive:-10.323348540928025
mile	negative:-8.937021322360168	positive:-9.22470339481195
double	negative:-8.020993419845567	positive:-8.714140600405512
'arc	negative:-9.630037062331072	positive:-10.323184242891017
cool	negative:-7.0665654163279905	positive:-7.233619500991156
minutes	negative:-5.637080554915806	positive:-6.339444390580675
Steve	negative:-7.926077354602307	positive:-7.551383905160897
males	negative:-9.630102784785171	positive:-9.224637676677007
staleness	negative:-9.630037062331072	positive:-10.323184242891017
With	negative:-6.769641976852503	positive:-7.189495822412767
Pie	negative:-8.531621928068358	positive:-9.224769108628303
'the	negative:-9.224637676677007	positive:-9.630102784785171
introduction	negative:-8.3774712482411	positive:-9.630234216736469
extremely	negative:-6.957792612567222	positive:-6.85935253975397
generally	negative:-7.433732206515471	positive:-7.7591546069501
tonnes	negative:-9.630069924098052	positive:-9.630069924098052
horrid	negative:-8.713910628493924	positive:-9.224736252259914
First	negative:-6.828449673319528	positive:-7.146903404438063
inferior	negative:-8.377536957739432	positive:-8.937152745674855
jocks	negative:-9.224604815989887	positive:-10.323217104657997
whammy	negative:-9.630037062331072	positive:-10.323184242891017
Episode	negative:-9.630069924098052	positive:-9.630069924098052
realise	negative:-9.63020136036808	positive:-8.531589071699969
greatest	negative:-8.021781493702601	positive:-6.957070756710173
tick	negative:-10.323184242891017	positive:-9.630037062331072
Futurama	negative:-10.323184242891017	positive:-9.630037062331072
Greg	negative:-10.323249965345116	positive:-8.936955604225226
1	negative:-6.1366793164486415	positive:-6.829826497008587
America	negative:-7.380124528992	positive:-7.066466970136958
spend	negative:-7.105293801580952	positive:-8.244728084769317
canceled	negative:-10.323184242891017	positive:-9.630037062331072
minds	negative:-8.713976340151197	positive:-8.713976340151197
ideas	negative:-7.838868939747931	positive:-8.12655101219971
buy	negative:-7.280008252884188	positive:-7.189036474678461
Fox	negative:-8.714206296953181	positive:-7.838737559599282
properly	negative:-8.714009194360644	positive:-8.53168763756669
box	negative:-7.379697816802892	positive:-7.759187438507795
Simpsons	negative:-10.323414252585296	positive:-8.126189675249076
Jewish	negative:-8.937054179808134	positive:-8.937054179808134
controversial	negative:-8.937119891465406	positive:-8.531654783357242
definitely	negative:-7.147592053238007	positive:-6.336661837021678
Bunny	negative:-9.630102784785171	positive:-9.224637676677007
new	negative:-6.284625006807845	positive:-5.908835666845797
single	negative:-6.687567880255915	positive:-7.1062782151140995
compares	negative:-9.630135644392501	positive:-8.936988463832558
Not	negative:-6.168105939770719	positive:-6.31965583789792
thousands	negative:-8.531654783357242	positive:-8.937119891465406
episodes	negative:-7.926569779476431	positive:-6.890477847789655
Season	negative:-9.224801963917187	positive:-8.377504103529983
flashbacks	negative:-9.224933374279082	positive:-7.925650390148822
constant	negative:-8.531983276888873	positive:-7.68468541650167
joke	negative:-7.146050134063691	positive:-8.378193815356322
annoying	negative:-6.563921126112314	positive:-7.380682262639436
currently	negative:-8.377569810869517	positive:-8.714042047490729
images	negative:-8.021453205068287	positive:-7.379599318895893
truth	negative:-7.685243607975833	positive:-7.188806721661942
atrocious	negative:-7.838671863051612	positive:-9.224966224171503
mistakes	negative:-9.630135644392501	positive:-8.936988463832558
decent	negative:-6.475104826347686	positive:-7.380813448891304
Stop	negative:-8.936955604225226	positive:-10.323249965345116
toward	negative:-8.244334047856094	positive:-7.758826232074394
petty	negative:-8.377504103529983	positive:-9.224801963917187
chaotic	negative:-8.936955604225226	positive:-10.323249965345116
confusing	negative:-7.379435134154854	positive:-8.714436200887194
nasty	negative:-8.244334047856094	positive:-7.758826232074394
unsubstantiated	negative:-9.630037062331072	positive:-10.323184242891017
talking	negative:-6.518983393815633	positive:-6.829138322119473
