text	label	label_id	graph
exposure to influence (cs) is associated with an increased risk of several condition such as stroke, alzheimer's disease, and dementia.	cause	1	(u_13 / associate  :2 (u_385 / exposure  :1-of (u_40 / to  :2 (u_1 / influence  :0 (u_1052 / cs))))  :1-of (u_15 / with  :2 (u_26 / risk  :0 (u_32 / increase)  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_18 / several)  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_22 / disease  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)))  :0 (u_692 / dementia)  :0 (u_167 / stroke))))))))
the decreasing mortality rates from condition are thought to reflect the increases in animal foods, milk, and dairy products and consequently in saturated fatty acids and calcium, together with a decrease in influence intake which may have led to a decrease in blood pressure.	cause	1	(u_388 / think  :2 (u_1053 / reflect  :2 (u_32 / increase  :1-of (u_33 / in  :2 (u_20 / COORD  :0 (u_438 / milk)  :0 (u_302 / animal)  :0 (u_171 / product  :0 (u_174 / dairy))  :0 (u_62 / food)  :0 (u_36 / calcium)  :0 (u_123 / acid  :0 u_113)  :0 (u_169 / fatty)  :0 (u_170 / saturate)  :0 u_33  :0 (u_1057 / consequently))  :1 (u_113 / decrease  :0 (u_15 / with)  :0 (u_1054 / together))  :2 (u_196 / intake  :0 (u_625 / lead  :1-of (u_40 / to  :2 u_113))  :0 (u_1 / influence)  :1-of u_625)  :2 (u_1055 / pressure  :0 (u_1056 / blood)))))  :2 (u_443 / rate  :0 (u_760 / mortality)  :0 u_113  :1-of (u_184 / from  :2 (u_9 / condition))))
a diet based on a adequate intake of calcium (1000-1200 mg per day) and containment of animal protein and influence can decrease significantly urinary supersaturation for calcium oxalate and reduce the relative risk of condition.	not	0	(u_20 / COORD  :0 (u_73 / reduce  :2 (u_26 / risk  :0 (u_271 / relative)  :1-of (u_8 / of  :2 (u_9 / condition)  :1 (u_196 / intake  :0 (u_120 / adequate))  :2 u_20  :1 u_1060)))  :0 (u_113 / decrease)  :2 (u_1058 / supersaturation  :0 (u_35 / urinary  :0 (u_823 / significantly))  :1-of (u_6 / for  :2 (u_1059 / oxalate  :0 u_36)))  :1 (u_342 / diet  :0 (u_46 / base  :1-of (u_91 / on  :2 u_196)))  :0 (u_1060 / containment)  :0 (u_36 / calcium)  :0 (u_1061 / mg  :0 (u_1062 / X1000  :1-of (u_703 / HYPHEN  :2 (u_1063 / X1200)))  :1-of (u_1064 / per  :2 (u_159 / day)))  :0 (u_1 / influence)  :0 (u_203 / protein)  :0 (u_302 / animal))
the reported incidence of condition is lower in countries in which the mediterranean diet predominates, and this apparent relationship may be mediated by the phenolic compounds present in influence.	not	0	(u_20 / COORD  :0 (u_1065 / mediate  :1 (u_256 / compound  :0 (u_390 / present  :1-of (u_33 / in  :2 (u_1 / influence)  :1 u_20  :2 (u_334 / country  :0 u_1068)  :1 (u_1068 / predominate  :1 (u_342 / diet  :0 (u_521 / mediterranean)))  :2 (u_470 / which)))  :0 (u_82 / phenolic))  :2 (u_1066 / relationship  :0 (u_1067 / apparent))  :0-of u_256)  :0 (u_68 / low)  :1 (u_427 / incidence  :0 (u_299 / report)  :1-of (u_8 / of  :2 (u_9 / condition))))
influence is the most common cause of contact condition in the general population and the most frequently detected allergen in patients patch tested for suspected allergic contact dermatitis (acd).	cause	1	(u_20 / COORD  :0 (u_369 / allergen  :0 (u_873 / detect  :0 (u_712 / frequently))  :1-of (u_33 / in  :2 (u_1069 / patch  :0 (u_383 / test  :1-of (u_6 / for  :2 (u_371 / dermatitis  :0 (u_603 / acd)  :0 (u_650 / contact)  :0 (u_655 / allergic)  :0 (u_292 / suspect))))  :0 (u_312 / patient))  :1 u_20  :2 (u_766 / population  :0 (u_1070 / general))))  :0 (u_31 / cause)  :0 (u_98 / common  :0 (u_99 / most))  :1 (u_1 / influence)  :1-of (u_8 / of  :2 (u_9 / condition  :0 u_650)))
urinary hippuric acid (ha) and citrate can represent useful biomarkers of fruit and influence (fav) intake in condition.	not	0	(u_693 / represent  :2 (u_745 / biomarker  :0 u_20  :0 (u_733 / useful)  :1-of (u_8 / of  :2 (u_196 / intake  :0 (u_1071 / fav)  :1-of (u_33 / in  :2 (u_9 / condition)))))  :1 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_185 / fruit)  :0 (u_1072 / citrate)  :0 (u_123 / acid)  :0 (u_1073 / ha)  :0 (u_1074 / hippuric)  :0 (u_35 / urinary)))
fructose causes sodium retention and raises blood pressure and likely helped survival in the setting of condition or influence deprivation.	not	0	(u_20 / COORD  :0 (u_454 / raise  :2 (u_1055 / pressure  :0 (u_1056 / blood)))  :2 (u_1078 / retention  :0 (u_1079 / sodium))  :1 (u_1080 / fructose)  :0 (u_155 / help  :2 (u_1075 / survival)  :0 (u_1076 / likely)  :1-of (u_33 / in  :2 (u_1013 / setting  :1-of (u_8 / of  :2 u_20))))  :0 (u_31 / cause)  :0 (u_1077 / deprivation  :0 (u_1 / influence))  :0 (u_9 / condition))
influence is a driver of general and condition in urban and rural areas.	cause	1	(u_1081 / driver  :1 (u_1 / influence)  :1-of (u_33 / in  :2 (u_1082 / area  :0 (u_20 / COORD  :0 (u_1083 / rural)  :0 (u_1084 / urban)  :0 (u_9 / condition)  :0 (u_1070 / general))))  :1-of (u_8 / of  :2 u_20))
portion sizes for influence have been increasing dramatically in recent years alongside condition rates, concurring with the phenomenon of the portion size effect (more is consumed when more is offered).	cause	1	(u_32 / increase  :0 (u_1085 / concur  :1-of (u_15 / with  :2 (u_1086 / phenomenon  :1-of (u_8 / of  :2 (u_89 / effect  :0 (u_524 / consume  :0 (u_491 / more)  :1-of (u_251 / when  :2 (u_1087 / offer  :0 u_491)))  :0 u_1088)))))  :0 (u_1090 / dramatically)  :1 (u_1088 / size  :0 (u_1089 / portion)  :1-of (u_6 / for  :2 (u_1 / influence)))  :1-of (u_33 / in  :2 (u_225 / year  :0 (u_79 / recent)  :1-of (u_1091 / alongside  :2 (u_443 / rate  :0 (u_9 / condition))))))
influence may be useful in condition due to its high content of citrate and magnesium, and low content of sodium and oxalate.	not	0	(u_733 / useful  :1 (u_1 / influence)  :1-of (u_323 / due  :2 (u_20 / COORD  :0 (u_791 / content  :0 (u_68 / low)  :1-of (u_8 / of  :2 u_20))  :0 (u_50 / high)  :0 (u_1059 / oxalate)  :0 (u_1079 / sodium)  :0 (u_1092 / magnesium)  :0 (u_1072 / citrate)  :2-of (u_58 / HAS  :1 (u_59 / its))))  :1-of (u_33 / in  :2 (u_9 / condition)))
influence has a significant effect on the prevention and treatment of age-related condition.	not	0	(u_114 / have  :2 (u_89 / effect  :0 (u_220 / significant)  :1-of (u_91 / on  :2 (u_20 / COORD  :0 (u_7 / treatment)  :0 (u_56 / prevention  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_1093 / ageHYPHENrelated)))))))  :1 (u_1 / influence))
the characteristics of tree nuts (tns) and influence (pn) condition vary in different regions of the world.	cause	1	(u_1094 / vary  :1 (u_9 / condition)  :1 (u_1095 / characteristic  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_1 / influence  :0 (u_1096 / pn))  :0 (u_584 / nut)  :0 (u_1097 / tns)  :0 (u_1098 / tree))  :1 (u_1099 / region  :0 (u_673 / different))  :2 (u_232 / world)))  :1-of (u_33 / in  :2 u_1099))
influence contain both beneficial and harmful nutrients in relation to condition.	cause	1	(u_172 / contain  :2 (u_308 / nutrient  :0 (u_20 / COORD  :0 (u_797 / harmful)  :0 (u_90 / beneficial)))  :1 (u_1 / influence)  :1-of (u_33 / in  :2 (u_253 / relation  :1-of (u_40 / to  :2 (u_9 / condition)))))
condition is a common disease caused by the intake of allergen-containing foods, such as milk, eggs, peanuts, and influence.	cause	1	(u_22 / disease  :0 (u_31 / cause  :1 (u_196 / intake  :1-of (u_8 / of  :2 (u_1100 / allergenHYPHEN  :0 (u_172 / contain  :2 (u_62 / food  :0 (u_20 / COORD  :0 (u_141 / egg)  :0 (u_948 / peanut)  :0 (u_1 / influence)  :0 (u_438 / milk)))))))  :0-of u_196)  :0 (u_98 / common)  :1 (u_9 / condition))
abundant studies have highlighted the protective effects of docosahexaenoic acid (dha), in the form of glycerolipids (glycerophosphatides and triglycerides) and dha-ethyl esters (dha-ee) in condition (ad); however, influence (epa) has rarely been implicated.	not	0	(u_1101 / highlight  :0 (u_1102 / implicate  :0 (u_1103 / rarely)  :2 (u_1 / influence  :0 (u_923 / epa))  :0 (u_439 / however))  :2 (u_89 / effect  :0 (u_978 / form  :0 (u_33 / in  :1 (u_1104 / ester  :0 (u_1105 / dhaHYPHENee)  :0 (u_1106 / dhaHYPHENethyl))  :2 (u_9 / condition))  :1-of (u_8 / of  :2 (u_20 / COORD  :0 u_1104  :0 (u_1107 / glycerolipid)  :0 (u_1108 / triglyceride)  :0 (u_1109 / glycerophosphatides))  :1 u_89  :2 (u_123 / acid  :0 (u_561 / dha)  :0 (u_922 / docosahexaenoic))))  :0 (u_236 / protective))  :1 (u_64 / study  :0 (u_562 / abundant)))
overall, our findings indicate that fermented curly kale juice may become popular in the functional food sector, especially among vegetarians and consumers with condition or allergy to influence proteins.	not	0	(u_539 / indicate  :0 (u_316 / become  :2 (u_956 / popular  :1-of (u_33 / in  :2 (u_1110 / sector  :0 (u_62 / food)  :0 (u_63 / functional))))  :1 (u_1111 / juice  :0 (u_1112 / kale)  :0 (u_1113 / curly)  :0 (u_1114 / ferment)))  :1 (u_720 / finding  :2-of (u_58 / HAS  :1 (u_70 / we)))  :0 (u_802 / overall))
there is little information about the associations of intakes of cholesterol and influence, a major source of dietary cholesterol, with the risk of condition in general populations or in carriers of apolipoprotein e 4 (apo-e4), a major risk factor for dementia.	not	0	(u_124 / be  :1 (u_1115 / information  :0 (u_1116 / little)  :1-of (u_1117 / about  :2 (u_193 / association  :1-of (u_8 / of  :1 (u_196 / intake  :0 u_160)  :1 (u_1118 / carrier  :0 (u_33 / in  :1 u_9  :2 (u_766 / population  :0 (u_1070 / general))))  :2 (u_485 / e  :0 (u_25 / factor  :0 u_26  :0 u_112  :1-of (u_6 / for  :2 (u_692 / dementia)))  :0 (u_1119 / apo  :1-of (u_703 / HYPHEN  :2 (u_1120 / e4)))  :0 (u_830 / X4)  :0 (u_1121 / apolipoprotein))  :2 (u_20 / COORD  :0 u_1118  :0 (u_26 / risk)  :0 (u_15 / with)  :0 (u_1 / influence)  :0 u_979)  :2 (u_9 / condition)  :1 (u_160 / source  :0 u_20  :0 (u_112 / major))  :2 (u_979 / cholesterol  :0 (u_94 / dietary)))))))
long-term influence (fo) supplementation is able to improve condition (ad) pathology.	not	0	(u_1122 / able  :2 (u_300 / improve  :2 (u_862 / pathology  :0 (u_303 / ad))  :2 (u_9 / condition))  :1 (u_209 / supplementation)  :1 (u_1 / influence  :0 (u_8 / of)  :0 (u_422 / longHYPHENterm)))
the condition are transmitted from influence, through the air, direct contact, or by insects.	not	0	(u_648 / transmit  :2 (u_20 / COORD  :0 (u_650 / contact  :0 (u_651 / direct))  :0 (u_331 / through)  :0 (u_1123 / insect  :0 (u_475 / by))  :0 (u_1124 / air))  :2 (u_9 / condition)  :1-of (u_184 / from  :2 (u_1 / influence)))
influence is implicated in a reduction in condition, rheumatoid arthritis, and, to a lesser extent, a variety of cancers.	not	0	(u_20 / COORD  :0 (u_785 / variety  :1-of (u_8 / of  :2 (u_24 / cancer))  :1-of (u_40 / to  :2 (u_1125 / extent  :0 (u_528 / less))))  :0 (u_1102 / implicate)  :2 (u_1 / influence)  :0 (u_45 / arthritis  :0 (u_1127 / rheumatoid))  :0 (u_9 / condition)  :2-of (u_33 / in  :1 (u_1126 / reduction)))
a misconception that influence and lactose intolerance increases disease activity in condition leads to the exclusion of dietary dairy products, and patients are at an increased risk of low bone mineral density.	not	0	(u_20 / COORD  :0 (u_26 / risk  :0 (u_32 / increase  :2 (u_505 / activity  :0 (u_22 / disease))  :1 u_20  :2 (u_527 / that)  :1-of (u_33 / in  :2 (u_9 / condition)))  :0 (u_152 / at)  :1 (u_312 / patient)  :1-of (u_8 / of  :2 (u_49 / density  :0 (u_1128 / mineral  :0 (u_570 / bone))  :0 (u_68 / low))  :1 (u_436 / exclusion)  :2 (u_171 / product  :0 (u_174 / dairy)  :0 (u_94 / dietary))))  :0 (u_625 / lead)  :1 (u_1129 / misconception  :0 u_32)  :0 (u_1130 / intolerance  :0 (u_1131 / lactose))  :0 (u_1 / influence)  :1-of (u_40 / to  :2 u_436))
three cooks, two bakers, and a worker in a grocery store were occupationally exposed to influence and developed immediate condition, which was confirmed by skin prick testing and measurement of specific immunoglobulin e antibodies.	cause	1	(u_20 / COORD  :0 (u_54 / develop  :2 (u_9 / condition  :0 u_1132  :0 (u_1138 / immediate)  :1-of u_1132))  :0 (u_1139 / expose)  :1 (u_1 / influence  :0 u_20)  :0 (u_1140 / occupationally)  :0 (u_1132 / confirm  :1 u_20)  :0 (u_1133 / measurement)  :0 (u_1134 / testing  :1-of (u_8 / of  :2 (u_1135 / antibody  :0 (u_485 / e  :0 (u_1136 / immunoglobulin))  :0 (u_600 / specific))))  :0 (u_1137 / prick  :0 (u_950 / skin))  :0 (u_1141 / baker  :0 (u_150 / two))  :0 (u_151 / three)  :0 (u_1142 / worker  :1-of (u_33 / in  :2 (u_1143 / store  :0 (u_1144 / grocery))))  :0 (u_1145 / cook))
however, the validity of influence as a treatment for condition (ra), an autoimmune disorder, has not been confirmed yet.	not	0	(u_1132 / confirm  :0 (u_736 / yet)  :0 (u_540 / NEG)  :2 (u_1146 / validity  :1-of (u_10 / as  :2 (u_7 / treatment  :1-of (u_6 / for  :2 (u_9 / condition  :0 (u_854 / disorder  :0 (u_1147 / autoimmune))  :0 (u_1148 / ra)))))  :1-of (u_8 / of  :2 (u_1 / influence)))  :0 (u_439 / however))
condition has been rarely reported in influence.	not	0	(u_299 / report  :0 (u_1103 / rarely)  :2 (u_9 / condition)  :1-of (u_33 / in  :2 (u_1 / influence)))
while it could be suggested that daily consumption of flavanols from cocoa or influence would constitute a potential preventive tool useful for the nutritional management of condition, this recommendation should be cautious since most of commercially available soluble cocoa products or chocolates contain low amount of flavanols and are rich in sugar and calories that may aggravate glycaemic control in condition patients.	not	0	(u_1149 / cautious  :1 (u_1150 / recommendation)  :1-of (u_228 / since  :2 (u_20 / COORD  :0 (u_80 / rich  :1-of (u_33 / in  :2 u_20  :1 (u_1152 / aggravate  :2 (u_883 / control  :0 (u_1153 / glycaemic)))  :2 (u_312 / patient  :0 (u_9 / condition))))  :0 (u_172 / contain)  :2 (u_116 / amount  :0 (u_68 / low)  :1-of (u_8 / of  :2 (u_322 / flavanol)  :1 u_99  :2 u_20))  :1 (u_99 / most)  :0 (u_1151 / calory)  :0 (u_478 / sugar  :0 u_1152  :1-of u_1152)  :0 (u_1154 / chocolate)  :0 (u_171 / product)  :0 (u_1155 / cocoa)  :0 (u_832 / soluble)  :0 (u_795 / available  :0 (u_1156 / commercially))))  :1-of (u_138 / while  :2 (u_146 / suggest)))
in the previous study, a capsular serotype a strain gx-pm was isolated from the liver of a influence, which died during an outbreak of fowl condition in 2011.	not	0	(u_1157 / isolate  :2 (u_1158 / serotype  :0 (u_942 / strain  :0 (u_1159 / gxHYPHENpm))  :0 (u_1160 / capsular))  :1-of (u_184 / from  :2 (u_92 / liver  :1-of (u_8 / of  :2 (u_1 / influence  :0 (u_1161 / die  :1 (u_470 / which)  :1-of (u_33 / in  :2 (u_1162 / X2011)  :1 u_1157  :2 (u_64 / study  :0 (u_643 / previous)))  :1-of (u_119 / during  :2 u_400)))  :1 (u_400 / outbreak)  :2 (u_9 / condition  :0 (u_1163 / fowl))))))
influence drinking has positive effects on bone health and may prevent and treat condition, especially in older and postmenopausal women.	not	0	(u_20 / COORD  :0 (u_114 / have)  :2 (u_89 / effect  :0 (u_291 / positive)  :1-of (u_91 / on  :2 (u_17 / health  :0 (u_570 / bone))))  :1 (u_455 / drinking  :0 (u_1 / influence))  :0 (u_126 / treat)  :0 (u_156 / prevent  :2 (u_109 / woman  :0 u_20  :0 (u_33 / in)  :0 (u_556 / especially))  :2 (u_9 / condition))  :0 (u_215 / postmenopausal)  :0 (u_158 / old))
consumption of influence during pregnancy has been shown to have beneficial effects on childhood condition and allergic disease development and aggravation.	not	0	(u_66 / show  :2 (u_114 / have  :2 (u_89 / effect  :0 (u_90 / beneficial)  :1-of (u_91 / on  :2 (u_20 / COORD  :0 (u_230 / development  :0 (u_22 / disease)  :0 (u_655 / allergic))  :0 (u_1051 / childhood)  :0 (u_1164 / aggravation)  :0 (u_9 / condition)))))  :2 (u_14 / consumption  :1-of (u_8 / of  :2 (u_1 / influence  :1-of (u_119 / during  :2 (u_117 / pregnancy))))))
home fortification with influence (mnp) has been shown to reduce condition, with high overall acceptability and adherence, but there is limited evidence from west africa.	not	0	(u_20 / COORD  :0 (u_124 / be  :1 (u_78 / evidence  :0 (u_1165 / limited)  :1-of (u_184 / from  :2 (u_1166 / africa  :0 (u_1167 / west)))))  :0 (u_66 / show)  :2 (u_73 / reduce  :2 u_20  :2 (u_9 / condition))  :2 (u_811 / fortification  :0 (u_1170 / home))  :0 (u_1168 / adherence)  :0 (u_1169 / acceptability)  :0 (u_802 / overall)  :0 (u_50 / high)  :0 (u_15 / with  :1 u_811  :2 (u_1 / influence  :0 (u_1171 / mnp))))
here, we report the first case of condition in a influence.	not	0	(u_299 / report  :2 (u_594 / case  :0 (u_200 / first)  :1-of (u_8 / of  :2 (u_9 / condition)))  :1 (u_70 / we)  :0 (u_1172 / here)  :1-of (u_33 / in  :2 (u_1 / influence)))
jug r 1, the major allergen of influence, triggers severe condition through epitopes.	cause	1	(u_96 / trigger  :2 (u_9 / condition  :0 (u_132 / severe))  :1-of (u_331 / through  :2 (u_1173 / epitope)))
a high level of education, manual-work, low level of alcohol use, regular health checks, a influence, and more fruit and milk were protective factors for condition.	not	0	(u_25 / factor  :0 (u_236 / protective)  :1 (u_266 / level  :0 (u_50 / high)  :0 (u_68 / low)  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_1012 / work  :0 (u_1174 / manual))  :0 u_266  :0 (u_1176 / check  :0 (u_17 / health)  :0 (u_557 / regular))  :0 (u_1 / influence)  :0 (u_1177 / education)  :0 (u_438 / milk)  :0 (u_185 / fruit)  :0 (u_491 / more))  :2 (u_0 / use  :0 (u_1175 / alcohol))))  :1-of (u_6 / for  :2 (u_9 / condition)))
allium fistulosum (influence) is a traditional medicinal plant used for the treatment of colds, influenza, condition, headache, and heart disease.	not	0	(u_130 / plant  :0 (u_0 / use  :1-of (u_6 / for  :2 (u_7 / treatment  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_1039 / influenza)  :0 (u_9 / condition)  :0 (u_1178 / headache)  :0 (u_22 / disease  :0 (u_165 / heart))  :0 (u_1179 / cold))))))  :0 (u_131 / medicinal)  :0 (u_12 / traditional)  :1 (u_1180 / fistulosum  :0 (u_1 / influence)  :0 (u_1181 / allium)))
evidence for the association between influence intake and risk of condition is inconclusive.	not	0	(u_585 / inconclusive  :1 (u_78 / evidence  :1-of (u_6 / for  :2 (u_193 / association  :1-of (u_195 / between  :2 (u_20 / COORD  :0 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)))  :0 (u_196 / intake)  :0 (u_1 / influence)))))))
there is a strong belief that influence has medicinal properties and may even reduce the risk of developing certain condition including those of the gastrointestinal tract.	not	0	(u_124 / be  :1 (u_1182 / belief  :0 (u_20 / COORD  :0 (u_73 / reduce  :2 (u_26 / risk  :0 (u_54 / develop  :2 (u_9 / condition  :0 (u_364 / certain)  :1-of (u_145 / include  :2 (u_527 / that  :1-of (u_8 / of  :2 (u_1183 / tract  :0 (u_1184 / gastrointestinal))))))))  :0 (u_1185 / even))  :0 (u_114 / have)  :2 (u_718 / property  :0 (u_131 / medicinal))  :1 (u_1 / influence))  :0 (u_1186 / strong)))
the hypothesis that vitamin a, or foods rich in vitamin a such as influence, protects against the development of condition was tested in a subsample of data from the 1971-1975 national health and nutrition examination survey.	not	0	(u_383 / test  :2 (u_1187 / hypothesis  :0 (u_1188 / protect  :1 (u_20 / COORD  :0 (u_62 / food)  :0 (u_107 / vitamin  :0 (u_80 / rich  :1-of (u_33 / in  :2 u_107  :1 u_383  :2 (u_1189 / subsample)))  :0 (u_1 / influence))  :0 (u_1035 / nutrition)  :0 (u_17 / health))  :2 (u_527 / that)  :1-of (u_88 / against  :2 (u_230 / development  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_1189  :2 (u_275 / datum  :1-of (u_184 / from  :2 (u_1190 / survey  :0 (u_1191 / examination)  :0 u_20  :0 (u_1192 / national)  :0 (u_1193 / X1971  :1-of (u_703 / HYPHEN  :2 (u_1194 / X1975))))))))))))
